"Year","Month","Product Name","Country Name","Volume (kg)","Value (USD)","Trade Type","Census Country Code","Edible code","FAO Country Code","HTS Number","RFMO","Trade Associations","US Customs District Code","US Customs District Name","Month number"
"2012","January","CATFISH (ICTALURUS) FROZEN","CHINA","62,230","490,500","IMP","5700","E","156","0303240010","CCAMLR","APEC, CCAMLR, ICCAT","53","HOUSTON-GALVESTON, TX","01"
"2012","January","CATFISH (PANGASIUS) FROZEN","VIETNAM","46,720","106,061","IMP","5520","E","704","0303240020","","APEC, ASEAN","27","LOS ANGELES, CA","01"
"2012","January","CATFISH (PANGASIUS) FROZEN","VIETNAM","9,117","19,969","IMP","5520","E","704","0303240020","","APEC, ASEAN","52","MIAMI, FL","01"
"2012","January","CATFISH (PANGASIUS) FILLET FRESH","VIETNAM","4,798","10,049","IMP","5520","E","704","0304320020","","APEC, ASEAN","07","OGDENSBURG, NY","01"
"2012","January","CARP,CATFISH,EELS,SNAKEHEAD MEAT FRESH","CANADA","472","2,600","IMP","1220","E","124","0304510090","NAFO","APEC, ICCAT, NAFO, NAFTA, OECD","30","SEATTLE, WA","01"
"2012","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","19,051","156,300","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","04","BOSTON, MA","01"
"2012","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","232,204","1,970,217","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","01"
"2012","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","15,422","137,700","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","13","BALTIMORE, MD","01"
"2012","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","19,732","155,513","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","14","NORFOLK, VA","01"
"2012","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","188,340","1,469,164","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","17","SAVANNAH, GA","01"
"2012","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","59,193","459,780","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","20","NEW ORLEANS, LA","01"
"2012","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","217,113","1,811,919","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","27","LOS ANGELES, CA","01"
"2012","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","68,040","601,500","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","39","CHICAGO, IL","01"
"2012","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","19,051","156,300","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","52","MIAMI, FL","01"
"2012","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","19,731","165,300","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","53","HOUSTON-GALVESTON, TX","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","THAILAND","37,421","131,588","IMP","5490","E","764","0304620020","","APEC, ASEAN","27","LOS ANGELES, CA","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","2,197,919","7,886,561","IMP","5520","E","704","0304620020","","APEC, ASEAN","10","NEW YORK, NY","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","374,865","1,261,084","IMP","5520","E","704","0304620020","","APEC, ASEAN","13","BALTIMORE, MD","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","168,409","581,307","IMP","5520","E","704","0304620020","","APEC, ASEAN","14","NORFOLK, VA","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","230,377","402,484","IMP","5520","E","704","0304620020","","APEC, ASEAN","16","CHARLESTON, SC","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","256,101","904,126","IMP","5520","E","704","0304620020","","APEC, ASEAN","17","SAVANNAH, GA","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","509,137","1,804,764","IMP","5520","E","704","0304620020","","APEC, ASEAN","18","TAMPA, FL","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","215,337","773,860","IMP","5520","E","704","0304620020","","APEC, ASEAN","20","NEW ORLEANS, LA","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","3,031,471","11,109,205","IMP","5520","E","704","0304620020","","APEC, ASEAN","27","LOS ANGELES, CA","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","552,805","1,879,331","IMP","5520","E","704","0304620020","","APEC, ASEAN","28","SAN FRANCISCO, CA","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","266,291","1,016,248","IMP","5520","E","704","0304620020","","APEC, ASEAN","30","SEATTLE, WA","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","450,547","1,624,767","IMP","5520","E","704","0304620020","","APEC, ASEAN","39","CHICAGO, IL","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","204,030","555,600","IMP","5520","E","704","0304620020","","APEC, ASEAN","49","SAN JUAN, PR","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","978,448","3,540,159","IMP","5520","E","704","0304620020","","APEC, ASEAN","52","MIAMI, FL","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","879,172","3,247,186","IMP","5520","E","704","0304620020","","APEC, ASEAN","53","HOUSTON-GALVESTON, TX","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","15,676","56,522","IMP","5520","E","704","0304620020","","APEC, ASEAN","55","DALLAS-FORT WORTH, TX","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","CAMBODIA","15,921","47,528","IMP","5550","E","116","0304620020","","ASEAN","10","NEW YORK, NY","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","CAMBODIA","16,166","44,010","IMP","5550","E","116","0304620020","","ASEAN","27","LOS ANGELES, CA","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","CAMBODIA","16,296","48,423","IMP","5550","E","116","0304620020","","ASEAN","52","MIAMI, FL","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","CHINA","69,950","635,765","IMP","5700","E","156","0304620020","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","01"
"2012","January","CATFISH (PANGASIUS) FILLET FROZEN","CHINA","122,526","864,000","IMP","5700","E","156","0304620020","CCAMLR","APEC, CCAMLR, ICCAT","53","HOUSTON-GALVESTON, TX","01"
"2012","January","CATFISH (SILURIFORMES OTHER) FILLET FROZEN","VIETNAM","2,137","8,880","IMP","5520","E","704","0304620030","","APEC, ASEAN","10","NEW YORK, NY","01"
"2012","February","CATFISH (PANGASIUS) FROZEN","VIETNAM","19,958","36,600","IMP","5520","E","704","0303240020","","APEC, ASEAN","27","LOS ANGELES, CA","02"
"2012","February","CATFISH NSPF FROZEN","THAILAND","1,500","4,568","IMP","5490","E","764","0303240050","","APEC, ASEAN","13","BALTIMORE, MD","02"
"2012","February","CATFISH (ICTALURUS) FILLET FRESH","CHINA","22,113","166,500","IMP","5700","E","156","0304320010","CCAMLR","APEC, CCAMLR, ICCAT","53","HOUSTON-GALVESTON, TX","02"
"2012","February","CATFISH (PANGASIUS) FILLET FRESH","VIETNAM","135,098","462,106","IMP","5520","E","704","0304320020","","APEC, ASEAN","27","LOS ANGELES, CA","02"
"2012","February","CATFISH (PANGASIUS) FILLET FRESH","CHINA","19,950","252,000","IMP","5700","E","156","0304320020","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","02"
"2012","February","CATFISH (PANGASIUS) FILLET FRESH","CHINA","20,430","126,000","IMP","5700","E","156","0304320020","CCAMLR","APEC, CCAMLR, ICCAT","53","HOUSTON-GALVESTON, TX","02"
"2012","February","CATFISH (SILURUS,CLARIAS) FILLET FRESH","CANADA","249","4,538","IMP","1220","E","124","0304320090","NAFO","APEC, ICCAT, NAFO, NAFTA, OECD","07","OGDENSBURG, NY","02"
"2012","February","CATFISH (SILURUS,CLARIAS) FILLET FRESH","MEXICO","1,316","11,548","IMP","2010","E","484","0304320090","IATTC","APEC, IATTC, ICCAT, NAFTA, OECD","26","NOGALES, AZ","02"
"2012","February","CATFISH (SILURUS,CLARIAS) FILLET FRESH","NETHERLANDS","360","2,844","IMP","4210","E","528","0304320090","","EU, OECD","28","SAN FRANCISCO, CA","02"
"2012","February","CATFISH (SILURUS,CLARIAS) FILLET FRESH","CHINA","20,412","64,400","IMP","5700","E","156","0304320090","CCAMLR","APEC, CCAMLR, ICCAT","13","BALTIMORE, MD","02"
"2012","February","CATFISH (PANGASIUS) MEAT FRESH","CHINA","36,130","131,875","IMP","5700","E","156","0304510015","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","02"
"2012","February","CARP,CATFISH,EELS,SNAKEHEAD MEAT FRESH","CANADA","762","4,200","IMP","1220","E","124","0304510090","NAFO","APEC, ICCAT, NAFO, NAFTA, OECD","30","SEATTLE, WA","02"
"2012","February","CARP,CATFISH,EELS,SNAKEHEAD MEAT FRESH","GUYANA","4,318","23,522","IMP","3120","E","328","0304510090","","CARICOM, CBERA","10","NEW YORK, NY","02"
"2012","February","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","104,212","678,544","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","04","BOSTON, MA","02"
"2012","February","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","229,853","1,915,464","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","02"
"2012","February","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","38,800","296,513","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","14","NORFOLK, VA","02"
"2012","February","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","59,193","482,850","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","17","SAVANNAH, GA","02"
"2012","February","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","107,684","772,210","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","27","LOS ANGELES, CA","02"
"2012","February","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","35,412","234,000","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","53","HOUSTON-GALVESTON, TX","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","19,051","63,295","IMP","5520","E","704","0304620020","","APEC, ASEAN","04","BOSTON, MA","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","1,427,690","5,203,388","IMP","5520","E","704","0304620020","","APEC, ASEAN","10","NEW YORK, NY","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","146,530","508,481","IMP","5520","E","704","0304620020","","APEC, ASEAN","13","BALTIMORE, MD","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","162,020","579,179","IMP","5520","E","704","0304620020","","APEC, ASEAN","14","NORFOLK, VA","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","249,281","475,030","IMP","5520","E","704","0304620020","","APEC, ASEAN","16","CHARLESTON, SC","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","268,815","902,537","IMP","5520","E","704","0304620020","","APEC, ASEAN","17","SAVANNAH, GA","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","159,682","579,869","IMP","5520","E","704","0304620020","","APEC, ASEAN","18","TAMPA, FL","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","153,821","575,719","IMP","5520","E","704","0304620020","","APEC, ASEAN","20","NEW ORLEANS, LA","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","1,709,217","6,422,775","IMP","5520","E","704","0304620020","","APEC, ASEAN","27","LOS ANGELES, CA","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","206,637","679,107","IMP","5520","E","704","0304620020","","APEC, ASEAN","28","SAN FRANCISCO, CA","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","57,433","251,862","IMP","5520","E","704","0304620020","","APEC, ASEAN","30","SEATTLE, WA","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","136,103","478,293","IMP","5520","E","704","0304620020","","APEC, ASEAN","39","CHICAGO, IL","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","345,048","1,241,075","IMP","5520","E","704","0304620020","","APEC, ASEAN","49","SAN JUAN, PR","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","410,507","1,611,098","IMP","5520","E","704","0304620020","","APEC, ASEAN","52","MIAMI, FL","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","494,381","1,821,534","IMP","5520","E","704","0304620020","","APEC, ASEAN","53","HOUSTON-GALVESTON, TX","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","17,237","57,006","IMP","5520","E","704","0304620020","","APEC, ASEAN","55","DALLAS-FORT WORTH, TX","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","CHINA","8,690","31,719","IMP","5700","E","156","0304620020","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","02"
"2012","February","CATFISH (PANGASIUS) FILLET FROZEN","CHINA","19,800","126,000","IMP","5700","E","156","0304620020","CCAMLR","APEC, CCAMLR, ICCAT","14","NORFOLK, VA","02"
"2012","February","CATFISH NSPF FILLET FROZEN","CANADA","7,590","136,913","IMP","1220","E","124","0304620090","NAFO","APEC, ICCAT, NAFO, NAFTA, OECD","38","DETROIT, MI","02"
"2012","February","CATFISH NSPF FILLET FROZEN","BRAZIL","43,622","142,546","IMP","3510","E","076","0304620090","CCAMLR","CCAMLR, ICCAT, MERCOSUR","11","PHILADELPHIA, PA","02"
"2012","February","CATFISH NSPF FILLET FROZEN","CHINA","16,064","136,348","IMP","5700","E","156","0304620090","CCAMLR","APEC, CCAMLR, ICCAT","53","HOUSTON-GALVESTON, TX","02"
"2012","February","CARP,CATFISH,EELS,SNAKEHEAD,TILAPIA MEAT FROZEN > 6.8KG","CHINA","10,896","22,500","IMP","5700","E","156","0304931090","CCAMLR","APEC, CCAMLR, ICCAT","17","SAVANNAH, GA","02"
"2012","February","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","MEXICO","560","2,380","IMP","2010","E","484","0305310000","IATTC","APEC, IATTC, ICCAT, NAFTA, OECD","23","LAREDO, TX","02"
"2012","February","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","EL SALVADOR","4,045","49,294","IMP","2110","E","222","0305310000","IATTC","CBERA, IATTC","17","SAVANNAH, GA","02"
"2012","February","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","EL SALVADOR","5,506","68,760","IMP","2110","E","222","0305310000","IATTC","CBERA, IATTC","53","HOUSTON-GALVESTON, TX","02"
"2012","February","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","ARGENTINA","22,780","33,909","IMP","3570","E","032","0305310000","CCAMLR","CCAMLR, MERCOSUR","10","NEW YORK, NY","02"
"2012","February","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","THAILAND","669","4,410","IMP","5490","E","764","0305310000","","APEC, ASEAN","39","CHICAGO, IL","02"
"2012","February","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","CHINA","342,219","1,391,985","IMP","5700","E","156","0305310000","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","02"
"2012","March","CATFISH (PANGASIUS) FROZEN","VIETNAM","73,936","204,302","IMP","5520","E","704","0303240020","","APEC, ASEAN","27","LOS ANGELES, CA","03"
"2012","March","CATFISH NSPF FROZEN","VIETNAM","4,817","11,682","IMP","5520","E","704","0303240050","","APEC, ASEAN","32","HONOLULU, HI","03"
"2012","March","CATFISH (ICTALURUS) FILLET FRESH","CHINA","15,436","137,700","IMP","5700","E","156","0304320010","CCAMLR","APEC, CCAMLR, ICCAT","13","BALTIMORE, MD","03"
"2012","March","CATFISH (ICTALURUS) FILLET FRESH","CHINA","14,764","108,795","IMP","5700","E","156","0304320010","CCAMLR","APEC, CCAMLR, ICCAT","39","CHICAGO, IL","03"
"2012","March","CATFISH (PANGASIUS) FILLET FRESH","VIETNAM","226,457","697,187","IMP","5520","E","704","0304320020","","APEC, ASEAN","27","LOS ANGELES, CA","03"
"2012","March","CATFISH (SILURUS,CLARIAS) FILLET FRESH","MEXICO","6,100","9,243","IMP","2010","E","484","0304320090","IATTC","APEC, IATTC, ICCAT, NAFTA, OECD","26","NOGALES, AZ","03"
"2012","March","CATFISH (PANGASIUS) MEAT FRESH","CHINA","9,250","33,763","IMP","5700","E","156","0304510015","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","03"
"2012","March","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","100,867","853,076","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","04","BOSTON, MA","03"
"2012","March","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","17,651","144,688","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","03"
"2012","March","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","19,732","155,513","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","14","NORFOLK, VA","03"
"2012","March","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","19,068","138,400","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","18","TAMPA, FL","03"
"2012","March","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","37,368","283,024","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","27","LOS ANGELES, CA","03"
"2012","March","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","14,764","107,695","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","39","CHICAGO, IL","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","MEXICO","796","5,117","IMP","2010","E","484","0304620020","IATTC","APEC, IATTC, ICCAT, NAFTA, OECD","23","LAREDO, TX","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","1,835,539","6,692,449","IMP","5520","E","704","0304620020","","APEC, ASEAN","10","NEW YORK, NY","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","17,963","64,871","IMP","5520","E","704","0304620020","","APEC, ASEAN","13","BALTIMORE, MD","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","38,231","134,179","IMP","5520","E","704","0304620020","","APEC, ASEAN","14","NORFOLK, VA","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","16,241","61,466","IMP","5520","E","704","0304620020","","APEC, ASEAN","16","CHARLESTON, SC","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","139,062","501,546","IMP","5520","E","704","0304620020","","APEC, ASEAN","17","SAVANNAH, GA","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","95,839","321,670","IMP","5520","E","704","0304620020","","APEC, ASEAN","18","TAMPA, FL","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","38,120","130,524","IMP","5520","E","704","0304620020","","APEC, ASEAN","19","MOBILE, AL","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","151,679","553,111","IMP","5520","E","704","0304620020","","APEC, ASEAN","20","NEW ORLEANS, LA","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","2,144,235","7,697,494","IMP","5520","E","704","0304620020","","APEC, ASEAN","27","LOS ANGELES, CA","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","116,841","384,966","IMP","5520","E","704","0304620020","","APEC, ASEAN","28","SAN FRANCISCO, CA","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","120,543","539,906","IMP","5520","E","704","0304620020","","APEC, ASEAN","30","SEATTLE, WA","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","18,144","66,000","IMP","5520","E","704","0304620020","","APEC, ASEAN","32","HONOLULU, HI","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","188,453","705,918","IMP","5520","E","704","0304620020","","APEC, ASEAN","39","CHICAGO, IL","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","32,179","122,085","IMP","5520","E","704","0304620020","","APEC, ASEAN","49","SAN JUAN, PR","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","693,687","2,560,252","IMP","5520","E","704","0304620020","","APEC, ASEAN","52","MIAMI, FL","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","659,544","2,431,659","IMP","5520","E","704","0304620020","","APEC, ASEAN","53","HOUSTON-GALVESTON, TX","03"
"2012","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","20,909","71,557","IMP","5520","E","704","0304620020","","APEC, ASEAN","55","DALLAS-FORT WORTH, TX","03"
"2012","March","CATFISH NSPF FILLET FROZEN","CANADA","3,148","59,061","IMP","1220","E","124","0304620090","NAFO","APEC, ICCAT, NAFO, NAFTA, OECD","38","DETROIT, MI","03"
"2012","March","CATFISH NSPF FILLET FROZEN","BRAZIL","21,584","62,250","IMP","3510","E","076","0304620090","CCAMLR","CCAMLR, ICCAT, MERCOSUR","11","PHILADELPHIA, PA","03"
"2012","March","CATFISH NSPF FILLET FROZEN","CHINA","18,144","70,900","IMP","5700","E","156","0304620090","CCAMLR","APEC, CCAMLR, ICCAT","27","LOS ANGELES, CA","03"
"2012","March","CARP,CATFISH,EELS,SNAKEHEAD,TILAPIA MEAT FROZEN > 6.8KG","CHINA","10,805","22,324","IMP","5700","E","156","0304931090","CCAMLR","APEC, CCAMLR, ICCAT","17","SAVANNAH, GA","03"
"2012","March","CARP,CATFISH,EELS,SNAKEHEAD,TILAPIA MEAT FROZEN > 6.8KG","CHINA","17,528","70,200","IMP","5700","E","156","0304931090","CCAMLR","APEC, CCAMLR, ICCAT","27","LOS ANGELES, CA","03"
"2012","March","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","MEXICO","7,099","183,897","IMP","2010","E","484","0305310000","IATTC","APEC, IATTC, ICCAT, NAFTA, OECD","27","LOS ANGELES, CA","03"
"2012","March","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","EL SALVADOR","1,893","22,915","IMP","2110","E","222","0305310000","IATTC","CBERA, IATTC","53","HOUSTON-GALVESTON, TX","03"
"2012","March","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","CHINA","200,882","842,367","IMP","5700","E","156","0305310000","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","03"
"2012","March","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","CHINA","1,368","10,985","IMP","5700","E","156","0305310000","CCAMLR","APEC, CCAMLR, ICCAT","27","LOS ANGELES, CA","03"
"2012","April","CATFISH (PANGASIUS) FROZEN","VIETNAM","16,344","34,922","IMP","5520","E","704","0303240020","","APEC, ASEAN","27","LOS ANGELES, CA","04"
"2012","April","CATFISH NSPF FROZEN","GUYANA","1,873","7,459","IMP","3120","E","328","0303240050","","CARICOM, CBERA","10","NEW YORK, NY","04"
"2012","April","CATFISH NSPF FROZEN","THAILAND","9,280","15,770","IMP","5490","E","764","0303240050","","APEC, ASEAN","28","SAN FRANCISCO, CA","04"
"2012","April","CATFISH (PANGASIUS) FILLET FRESH","VIETNAM","57,924","199,974","IMP","5520","E","704","0304320020","","APEC, ASEAN","18","TAMPA, FL","04"
"2012","April","CATFISH (PANGASIUS) FILLET FRESH","VIETNAM","354,361","1,172,609","IMP","5520","E","704","0304320020","","APEC, ASEAN","27","LOS ANGELES, CA","04"
"2012","April","CATFISH (PANGASIUS) FILLET FRESH","VIETNAM","23,864","63,927","IMP","5520","E","704","0304320020","","APEC, ASEAN","53","HOUSTON-GALVESTON, TX","04"
"2012","April","CATFISH (PANGASIUS) FILLET FRESH","VIETNAM","38,666","133,491","IMP","5520","E","704","0304320020","","APEC, ASEAN","55","DALLAS-FORT WORTH, TX","04"
"2012","April","CATFISH (PANGASIUS) MEAT FRESH","VIETNAM","18,960","66,880","IMP","5520","E","704","0304510015","","APEC, ASEAN","27","LOS ANGELES, CA","04"
"2012","April","CATFISH (PANGASIUS) MEAT FRESH","CHINA","7,820","28,543","IMP","5700","E","156","0304510015","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","04"
"2012","April","CARP,CATFISH,EELS,SNAKEHEAD MEAT FRESH","CANADA","318","3,325","IMP","1220","E","124","0304510090","NAFO","APEC, ICCAT, NAFO, NAFTA, OECD","30","SEATTLE, WA","04"
"2012","April","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","17,651","144,688","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","04"
"2012","April","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","39,600","252,000","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","17","SAVANNAH, GA","04"
"2012","April","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","134,015","916,838","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","27","LOS ANGELES, CA","04"
"2012","April","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","31,108","235,744","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","39","CHICAGO, IL","04"
"2012","April","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","19,731","143,550","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","53","HOUSTON-GALVESTON, TX","04"
"2012","April","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","2,282,798","7,970,801","IMP","5520","E","704","0304620020","","APEC, ASEAN","10","NEW YORK, NY","04"
"2012","April","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","172,790","610,392","IMP","5520","E","704","0304620020","","APEC, ASEAN","14","NORFOLK, VA","04"
"2012","April","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","34,193","125,738","IMP","5520","E","704","0304620020","","APEC, ASEAN","16","CHARLESTON, SC","04"
"2012","April","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","249,057","871,612","IMP","5520","E","704","0304620020","","APEC, ASEAN","17","SAVANNAH, GA","04"
