,year,month,product_name,country_name,volume_kg,value_USD,trade_type,census_country_code,edible_code,FAO_country_code,HTS_number,RFMO,trade_associations,US_customs_district_code,US_customs_district_name,month_number
0,2012,March,CATFISH (PANGASIUS) FROZEN,VIETNAM,73936,204302,IMP,5520,E,704,303240020,,"APEC, ASEAN",27,"LOS ANGELES, CA",3
1,2012,March,CATFISH NSPF FROZEN,VIETNAM,4817,11682,IMP,5520,E,704,303240050,,"APEC, ASEAN",32,"HONOLULU, HI",3
2,2012,March,CATFISH (ICTALURUS) FILLET FRESH,CHINA,15436,137700,IMP,5700,E,156,304320010,CCAMLR,"APEC, CCAMLR, ICCAT",13,"BALTIMORE, MD",3
3,2012,March,CATFISH (ICTALURUS) FILLET FRESH,CHINA,14764,108795,IMP,5700,E,156,304320010,CCAMLR,"APEC, CCAMLR, ICCAT",39,"CHICAGO, IL",3
4,2012,March,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,226457,697187,IMP,5520,E,704,304320020,,"APEC, ASEAN",27,"LOS ANGELES, CA",3
5,2012,March,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",MEXICO,6100,9243,IMP,2010,E,484,304320090,IATTC,"APEC, IATTC, ICCAT, NAFTA, OECD",26,"NOGALES, AZ",3
6,2012,March,CATFISH (PANGASIUS) MEAT FRESH,CHINA,9250,33763,IMP,5700,E,156,304510015,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",3
7,2012,March,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,100867,853076,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",4,"BOSTON, MA",3
8,2012,March,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,17651,144688,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",3
9,2012,March,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,19732,155513,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",14,"NORFOLK, VA",3
10,2012,March,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,19068,138400,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",18,"TAMPA, FL",3
11,2012,March,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,37368,283024,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",3
12,2012,March,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,14764,107695,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",39,"CHICAGO, IL",3
13,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,MEXICO,796,5117,IMP,2010,E,484,304620020,IATTC,"APEC, IATTC, ICCAT, NAFTA, OECD",23,"LAREDO, TX",3
14,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,1835539,6692449,IMP,5520,E,704,304620020,,"APEC, ASEAN",10,"NEW YORK, NY",3
15,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,17963,64871,IMP,5520,E,704,304620020,,"APEC, ASEAN",13,"BALTIMORE, MD",3
16,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,38231,134179,IMP,5520,E,704,304620020,,"APEC, ASEAN",14,"NORFOLK, VA",3
17,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,16241,61466,IMP,5520,E,704,304620020,,"APEC, ASEAN",16,"CHARLESTON, SC",3
18,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,139062,501546,IMP,5520,E,704,304620020,,"APEC, ASEAN",17,"SAVANNAH, GA",3
19,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,95839,321670,IMP,5520,E,704,304620020,,"APEC, ASEAN",18,"TAMPA, FL",3
20,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,38120,130524,IMP,5520,E,704,304620020,,"APEC, ASEAN",19,"MOBILE, AL",3
21,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,151679,553111,IMP,5520,E,704,304620020,,"APEC, ASEAN",20,"NEW ORLEANS, LA",3
22,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,2144235,7697494,IMP,5520,E,704,304620020,,"APEC, ASEAN",27,"LOS ANGELES, CA",3
23,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,116841,384966,IMP,5520,E,704,304620020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",3
24,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,120543,539906,IMP,5520,E,704,304620020,,"APEC, ASEAN",30,"SEATTLE, WA",3
25,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,18144,66000,IMP,5520,E,704,304620020,,"APEC, ASEAN",32,"HONOLULU, HI",3
26,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,188453,705918,IMP,5520,E,704,304620020,,"APEC, ASEAN",39,"CHICAGO, IL",3
27,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,32179,122085,IMP,5520,E,704,304620020,,"APEC, ASEAN",49,"SAN JUAN, PR",3
28,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,693687,2560252,IMP,5520,E,704,304620020,,"APEC, ASEAN",52,"MIAMI, FL",3
29,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,659544,2431659,IMP,5520,E,704,304620020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",3
30,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,20909,71557,IMP,5520,E,704,304620020,,"APEC, ASEAN",55,"DALLAS-FORT WORTH, TX",3
31,2012,March,CATFISH NSPF FILLET FROZEN,CANADA,3148,59061,IMP,1220,E,124,304620090,NAFO,"APEC, ICCAT, NAFO, NAFTA, OECD",38,"DETROIT, MI",3
32,2012,March,CATFISH NSPF FILLET FROZEN,BRAZIL,21584,62250,IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",11,"PHILADELPHIA, PA",3
33,2012,March,CATFISH NSPF FILLET FROZEN,CHINA,18144,70900,IMP,5700,E,156,304620090,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",3
34,2012,April,CATFISH (PANGASIUS) FROZEN,VIETNAM,16344,34922,IMP,5520,E,704,303240020,,"APEC, ASEAN",27,"LOS ANGELES, CA",4
35,2012,April,CATFISH NSPF FROZEN,GUYANA,1873,7459,IMP,3120,E,328,303240050,,"CARICOM, CBERA",10,"NEW YORK, NY",4
36,2012,April,CATFISH NSPF FROZEN,THAILAND,9280,15770,IMP,5490,E,764,303240050,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",4
37,2012,April,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,57924,199974,IMP,5520,E,704,304320020,,"APEC, ASEAN",18,"TAMPA, FL",4
38,2012,April,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,354361,1172609,IMP,5520,E,704,304320020,,"APEC, ASEAN",27,"LOS ANGELES, CA",4
39,2012,April,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,23864,63927,IMP,5520,E,704,304320020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",4
40,2012,April,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,38666,133491,IMP,5520,E,704,304320020,,"APEC, ASEAN",55,"DALLAS-FORT WORTH, TX",4
41,2012,April,CATFISH (PANGASIUS) MEAT FRESH,VIETNAM,18960,66880,IMP,5520,E,704,304510015,,"APEC, ASEAN",27,"LOS ANGELES, CA",4
42,2012,April,CATFISH (PANGASIUS) MEAT FRESH,CHINA,7820,28543,IMP,5700,E,156,304510015,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",4
43,2012,April,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,17651,144688,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",4
44,2012,April,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,39600,252000,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",17,"SAVANNAH, GA",4
45,2012,April,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,134015,916838,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",4
46,2012,April,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,31108,235744,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",39,"CHICAGO, IL",4
47,2012,April,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,19731,143550,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",4
48,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,2282798,7970801,IMP,5520,E,704,304620020,,"APEC, ASEAN",10,"NEW YORK, NY",4
49,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,172790,610392,IMP,5520,E,704,304620020,,"APEC, ASEAN",14,"NORFOLK, VA",4
50,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,34193,125738,IMP,5520,E,704,304620020,,"APEC, ASEAN",16,"CHARLESTON, SC",4
51,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,249057,871612,IMP,5520,E,704,304620020,,"APEC, ASEAN",17,"SAVANNAH, GA",4
52,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,197279,656547,IMP,5520,E,704,304620020,,"APEC, ASEAN",18,"TAMPA, FL",4
53,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,170663,606828,IMP,5520,E,704,304620020,,"APEC, ASEAN",20,"NEW ORLEANS, LA",4
54,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,3075385,10539814,IMP,5520,E,704,304620020,,"APEC, ASEAN",27,"LOS ANGELES, CA",4
55,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,223586,690363,IMP,5520,E,704,304620020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",4
56,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,93393,404384,IMP,5520,E,704,304620020,,"APEC, ASEAN",30,"SEATTLE, WA",4
57,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,36324,128128,IMP,5520,E,704,304620020,,"APEC, ASEAN",32,"HONOLULU, HI",4
58,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,435298,1508662,IMP,5520,E,704,304620020,,"APEC, ASEAN",39,"CHICAGO, IL",4
59,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,61217,220645,IMP,5520,E,704,304620020,,"APEC, ASEAN",49,"SAN JUAN, PR",4
60,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,574599,2106372,IMP,5520,E,704,304620020,,"APEC, ASEAN",52,"MIAMI, FL",4
61,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,496927,1757994,IMP,5520,E,704,304620020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",4
62,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,CHINA,19749,159800,IMP,5700,E,156,304620020,CCAMLR,"APEC, CCAMLR, ICCAT",4,"BOSTON, MA",4
63,2012,April,CATFISH NSPF FILLET FROZEN,BRAZIL,21825,64941,IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",11,"PHILADELPHIA, PA",4
64,2012,April,CATFISH NSPF FILLET FROZEN,BRAZIL,43622,125880,IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",14,"NORFOLK, VA",4
65,2012,April,CATFISH NSPF FILLET FROZEN,CHINA - HONG KONG,1115,7480,IMP,5820,E,344,304620090,,APEC,10,"NEW YORK, NY",4
66,2012,May,CATFISH NSPF FRESH,CANADA,3246,32207,IMP,1220,E,124,302725034,NAFO,"APEC, ICCAT, NAFO, NAFTA, OECD",1,"PORTLAND, ME",5
67,2012,May,CATFISH (PANGASIUS) FROZEN,VIETNAM,45695,113957,IMP,5520,E,704,303240020,,"APEC, ASEAN",27,"LOS ANGELES, CA",5
68,2012,May,CATFISH (PANGASIUS) FROZEN,VIETNAM,7784,22438,IMP,5520,E,704,303240020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",5
69,2012,May,CATFISH (PANGASIUS) FROZEN,VIETNAM,13653,31561,IMP,5520,E,704,303240020,,"APEC, ASEAN",52,"MIAMI, FL",5
70,2012,May,CATFISH NSPF FROZEN,THAILAND,800,2416,IMP,5490,E,764,303240050,,"APEC, ASEAN",13,"BALTIMORE, MD",5
71,2012,May,CATFISH NSPF FROZEN,VIETNAM,4772,17185,IMP,5520,E,704,303240050,,"APEC, ASEAN",27,"LOS ANGELES, CA",5
72,2012,May,CATFISH (ICTALURUS) FILLET FRESH,CHINA,39900,336000,IMP,5700,E,156,304320010,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",5
73,2012,May,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,19596,72000,IMP,5520,E,704,304320020,,"APEC, ASEAN",19,"MOBILE, AL",5
74,2012,May,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,356953,1090953,IMP,5520,E,704,304320020,,"APEC, ASEAN",27,"LOS ANGELES, CA",5
75,2012,May,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",CANADA,3300,28209,IMP,1220,E,124,304320090,NAFO,"APEC, ICCAT, NAFO, NAFTA, OECD",9,"BUFFALO, NY",5
76,2012,May,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",MEXICO,290,2784,IMP,2010,E,484,304320090,IATTC,"APEC, IATTC, ICCAT, NAFTA, OECD",26,"NOGALES, AZ",5
77,2012,May,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",PHILIPPINES,13263,74710,IMP,5650,E,608,304320090,,"APEC, ASEAN, ICCAT",28,"SAN FRANCISCO, CA",5
78,2012,May,CATFISH (PANGASIUS) MEAT FRESH,CHINA,36160,131984,IMP,5700,E,156,304510015,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",5
79,2012,May,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,19731,138550,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",5
80,2012,May,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,59400,378000,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",14,"NORFOLK, VA",5
81,2012,May,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,37319,258570,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",5
82,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,SPAIN,905,3227,IMP,4700,E,724,304620020,"CCAMLR, IATTC","CCAMLR, EU, IATTC, ICCAT, OECD",10,"NEW YORK, NY",5
83,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,2512850,8712392,IMP,5520,E,704,304620020,,"APEC, ASEAN",10,"NEW YORK, NY",5
84,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,56515,193205,IMP,5520,E,704,304620020,,"APEC, ASEAN",13,"BALTIMORE, MD",5
85,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,250873,870207,IMP,5520,E,704,304620020,,"APEC, ASEAN",14,"NORFOLK, VA",5
86,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,18990,67935,IMP,5520,E,704,304620020,,"APEC, ASEAN",16,"CHARLESTON, SC",5
87,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,309565,1047192,IMP,5520,E,704,304620020,,"APEC, ASEAN",17,"SAVANNAH, GA",5
88,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,128577,452015,IMP,5520,E,704,304620020,,"APEC, ASEAN",18,"TAMPA, FL",5
89,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,3106069,10477187,IMP,5520,E,704,304620020,,"APEC, ASEAN",27,"LOS ANGELES, CA",5
90,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,357903,1154339,IMP,5520,E,704,304620020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",5
91,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,17989,52012,IMP,5520,E,704,304620020,,"APEC, ASEAN",30,"SEATTLE, WA",5
92,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,355105,1203802,IMP,5520,E,704,304620020,,"APEC, ASEAN",39,"CHICAGO, IL",5
93,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,76814,226340,IMP,5520,E,704,304620020,,"APEC, ASEAN",49,"SAN JUAN, PR",5
94,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,642790,2220227,IMP,5520,E,704,304620020,,"APEC, ASEAN",52,"MIAMI, FL",5
95,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,404401,1389926,IMP,5520,E,704,304620020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",5
96,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,128818,452104,IMP,5520,E,704,304620020,,"APEC, ASEAN",55,"DALLAS-FORT WORTH, TX",5
97,2012,May,CATFISH NSPF FILLET FROZEN,BRAZIL,2112,10811,IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",10,"NEW YORK, NY",5
98,2012,May,CATFISH NSPF FILLET FROZEN,BRAZIL,43290,128183,IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",11,"PHILADELPHIA, PA",5
99,2012,May,CATFISH NSPF FILLET FROZEN,BRAZIL,21811,62840,IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",14,"NORFOLK, VA",5
100,2012,May,CATFISH NSPF FILLET FROZEN,VIETNAM,19916,69297,IMP,5520,E,704,304620090,,"APEC, ASEAN",10,"NEW YORK, NY",5
101,2012,June,CATFISH NSPF FRESH,CANADA,4082,35550,IMP,1220,E,124,302725034,NAFO,"APEC, ICCAT, NAFO, NAFTA, OECD",30,"SEATTLE, WA",6
102,2012,June,CATFISH NSPF FRESH,GREECE,42,3224,IMP,4840,E,300,302725034,,"EU, OECD",11,"PHILADELPHIA, PA",6
103,2012,June,CATFISH (PANGASIUS) FROZEN,VIETNAM,65676,150042,IMP,5520,E,704,303240020,,"APEC, ASEAN",27,"LOS ANGELES, CA",6
104,2012,June,CATFISH NSPF FROZEN,VIETNAM,11122,29952,IMP,5520,E,704,303240050,,"APEC, ASEAN",27,"LOS ANGELES, CA",6
105,2012,June,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,20300,73500,IMP,5520,E,704,304320020,,"APEC, ASEAN",10,"NEW YORK, NY",6
106,2012,June,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,21772,70650,IMP,5520,E,704,304320020,,"APEC, ASEAN",19,"MOBILE, AL",6
107,2012,June,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,149686,499200,IMP,5520,E,704,304320020,,"APEC, ASEAN",27,"LOS ANGELES, CA",6
108,2012,June,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",PHILIPPINES,1588,6125,IMP,5650,E,608,304320090,,"APEC, ASEAN, ICCAT",10,"NEW YORK, NY",6
109,2012,June,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",PHILIPPINES,21680,126775,IMP,5650,E,608,304320090,,"APEC, ASEAN, ICCAT",28,"SAN FRANCISCO, CA",6
110,2012,June,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",FRENCH POLYNESIA,299,2885,IMP,6414,E,258,304320090,,,27,"LOS ANGELES, CA",6
111,2012,June,CATFISH (ICTALURUS) MEAT FRESH,UNITED KINGDOM,1745,15372,IMP,4120,E,826,304510010,CCAMLR,"CCAMLR, EU, ICCAT, OECD",4,"BOSTON, MA",6
112,2012,June,CATFISH (PANGASIUS) MEAT FRESH,VIETNAM,18545,70326,IMP,5520,E,704,304510015,,"APEC, ASEAN",52,"MIAMI, FL",6
113,2012,June,CATFISH (PANGASIUS) MEAT FRESH,CHINA,24000,87600,IMP,5700,E,156,304510015,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",6
114,2012,June,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,39600,230170,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",4,"BOSTON, MA",6
115,2012,June,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,19749,119275,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",14,"NORFOLK, VA",6
116,2012,June,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,98655,572160,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",6
117,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,1926650,6340530,IMP,5520,E,704,304620020,,"APEC, ASEAN",10,"NEW YORK, NY",6
118,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,17343,58968,IMP,5520,E,704,304620020,,"APEC, ASEAN",11,"PHILADELPHIA, PA",6
119,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,18216,61694,IMP,5520,E,704,304620020,,"APEC, ASEAN",13,"BALTIMORE, MD",6
120,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,311937,1035978,IMP,5520,E,704,304620020,,"APEC, ASEAN",14,"NORFOLK, VA",6
121,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,18872,63217,IMP,5520,E,704,304620020,,"APEC, ASEAN",16,"CHARLESTON, SC",6
122,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,324441,1068252,IMP,5520,E,704,304620020,,"APEC, ASEAN",17,"SAVANNAH, GA",6
123,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,532666,1736786,IMP,5520,E,704,304620020,,"APEC, ASEAN",18,"TAMPA, FL",6
124,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,152280,517345,IMP,5520,E,704,304620020,,"APEC, ASEAN",20,"NEW ORLEANS, LA",6
125,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,2110771,7024452,IMP,5520,E,704,304620020,,"APEC, ASEAN",27,"LOS ANGELES, CA",6
126,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,551950,1787414,IMP,5520,E,704,304620020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",6
127,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,308434,1010324,IMP,5520,E,704,304620020,,"APEC, ASEAN",39,"CHICAGO, IL",6
128,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,242125,821493,IMP,5520,E,704,304620020,,"APEC, ASEAN",49,"SAN JUAN, PR",6
129,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,818426,2800475,IMP,5520,E,704,304620020,,"APEC, ASEAN",52,"MIAMI, FL",6
130,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,661465,2131329,IMP,5520,E,704,304620020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",6
131,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,44086,173473,IMP,5520,E,704,304620020,,"APEC, ASEAN",55,"DALLAS-FORT WORTH, TX",6
132,2012,June,CATFISH NSPF FILLET FROZEN,BRAZIL,2469,14863,IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",10,"NEW YORK, NY",6
133,2012,June,CATFISH NSPF FILLET FROZEN,NEW ZEALAND,8144,30086,IMP,6141,E,554,304620090,CCAMLR,"APEC, CCAMLR, OECD",17,"SAVANNAH, GA",6
134,2012,July,CATFISH (ICTALURUS) FRESH,CANADA,476,7350,IMP,1220,E,124,302725001,NAFO,"APEC, ICCAT, NAFO, NAFTA, OECD",1,"PORTLAND, ME",7
135,2012,July,CATFISH (PANGASIUS) FRESH,VIETNAM,19051,60900,IMP,5520,E,704,302725004,,"APEC, ASEAN",27,"LOS ANGELES, CA",7
136,2012,July,CATFISH (PANGASIUS) FROZEN,VIETNAM,27216,55400,IMP,5520,E,704,303240020,,"APEC, ASEAN",27,"LOS ANGELES, CA",7
137,2012,July,CATFISH NSPF FROZEN,THAILAND,800,2390,IMP,5490,E,764,303240050,,"APEC, ASEAN",13,"BALTIMORE, MD",7
138,2012,July,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,214640,649820,IMP,5520,E,704,304320020,,"APEC, ASEAN",10,"NEW YORK, NY",7
139,2012,July,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,443732,1370184,IMP,5520,E,704,304320020,,"APEC, ASEAN",27,"LOS ANGELES, CA",7
140,2012,July,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,54249,173940,IMP,5520,E,704,304320020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",7
141,2012,July,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",PHILIPPINES,8878,49660,IMP,5650,E,608,304320090,,"APEC, ASEAN, ICCAT",28,"SAN FRANCISCO, CA",7
142,2012,July,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",FRENCH POLYNESIA,2213,26120,IMP,6414,E,258,304320090,,,27,"LOS ANGELES, CA",7
143,2012,July,CATFISH (PANGASIUS) MEAT FRESH,CHINA,23960,87454,IMP,5700,E,156,304510015,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",7
144,2012,July,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,32503,216080,IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",7
145,2012,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,2210020,7217620,IMP,5520,E,704,304620020,,"APEC, ASEAN",10,"NEW YORK, NY",7
146,2012,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,17009,57309,IMP,5520,E,704,304620020,,"APEC, ASEAN",11,"PHILADELPHIA, PA",7
147,2012,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,125165,413978,IMP,5520,E,704,304620020,,"APEC, ASEAN",13,"BALTIMORE, MD",7
148,2012,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,547741,1807549,IMP,5520,E,704,304620020,,"APEC, ASEAN",14,"NORFOLK, VA",7
149,2012,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,39420,126670,IMP,5520,E,704,304620020,,"APEC, ASEAN",16,"CHARLESTON, SC",7
150,2012,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,365839,1213510,IMP,5520,E,704,304620020,,"APEC, ASEAN",17,"SAVANNAH, GA",7
151,2012,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,338525,1117145,IMP,5520,E,704,304620020,,"APEC, ASEAN",18,"TAMPA, FL",7
152,2012,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,19051,64200,IMP,5520,E,704,304620020,,"APEC, ASEAN",19,"MOBILE, AL",7
